"table_catalog","table_schema","table_name","column_name","data_type","numeric_precision","ordinal_position","column_default","is_nullable","description"
kyc_db,public,nibss_client_activity_log,latitude,character varying,,7,,YES,
kyc_db,public,nibss_client_activity_log,location_gen_time,timestamp without time zone,,8,,YES,
kyc_db,public,nibss_client_activity_log,longitude,character varying,,9,,YES,
kyc_db,public,nibss_client_activity_log,nibss_bvn_validation_resp_body,character varying,,10,,YES,
kyc_db,public,nibss_client_activity_log,nibss_bvn_validation_resp_code,character varying,,11,,YES,
kyc_db,public,nibss_client_activity_log,nibss_bvn_validation_resp_message,character varying,,12,,YES,
kyc_db,public,nibss_client_activity_log,nibss_bvn_validation_status,character varying,,13,,YES,
kyc_db,public,nibss_client_activity_log,nibss_failure_reason,character varying,,14,,YES,
kyc_db,public,nibss_client_activity_log,record_id,character varying,,15,,YES,
kyc_db,public,nibss_client_activity_log,sync_file_check_sum,character varying,,16,,YES,
kyc_db,public,nibss_client_activity_log,sync_status,character varying,,17,,YES,
kyc_db,public,nibss_client_activity_log,threshold_version,integer,32,18,,YES,
kyc_db,public,nibss_client_activity_log,vendor_id,character varying,,19,,YES,
kyc_db,public,nibss_client_activity_log,verification_count,integer,32,20,,YES,
kyc_db,public,nibss_client_activity_log,pk,bigint,64,21,,NO,
kyc_db,public,nimc_sync_log,pk,bigint,64,1,,NO,
kyc_db,public,nimc_sync_log,active,boolean,,2,,NO,
kyc_db,public,nimc_sync_log,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,nimc_sync_log,deleted,boolean,,4,,NO,
kyc_db,public,nimc_sync_log,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,nimc_sync_log,app_id,character varying,,6,,NO,
kyc_db,public,nimc_sync_log,app_version,character varying,,7,,YES,
kyc_db,public,nimc_sync_log,capture_agent,character varying,,8,,YES,
kyc_db,public,nimc_sync_log,file_sync_date,timestamp without time zone,,9,,YES,
kyc_db,public,nimc_sync_log,filename,character varying,,10,,YES,
kyc_db,public,nimc_sync_log,instance_ip,character varying,,11,,YES,
kyc_db,public,nimc_sync_log,instance_port,character varying,,12,,YES,
kyc_db,public,nimc_sync_log,kit_tag,character varying,,13,,YES,
kyc_db,public,nimc_sync_log,realtime_device_id,character varying,,14,,YES,
kyc_db,public,nimc_sync_log,reason1,character varying,,15,,YES,
kyc_db,public,nimc_sync_log,reason2,character varying,,16,,YES,
kyc_db,public,nimc_sync_log,reason3,character varying,,17,,YES,
kyc_db,public,nimc_sync_log,reason4,character varying,,18,,YES,
kyc_db,public,nimc_sync_log,reason5,character varying,,19,,YES,
kyc_db,public,nimc_sync_log,ref_device_id,character varying,,20,,YES,
kyc_db,public,nimc_sync_log,reg_type,character varying,,21,,YES,
kyc_db,public,nimc_sync_log,registration_status,character varying,,22,,YES,
kyc_db,public,nimc_sync_log,registration_time,timestamp without time zone,,23,,YES,
kyc_db,public,nimc_sync_log,rejection_reason,character varying,,24,,YES,
kyc_db,public,nimc_sync_log,sent_to_cbs,boolean,,25,,YES,
kyc_db,public,nimc_sync_log,source_path,character varying,,26,,YES,
kyc_db,public,nimc_sync_log,target_path,character varying,,27,,YES,
kyc_db,public,nimc_sync_log,tracking_id,character varying,,28,,NO,
kyc_db,public,nimc_sync_log,enrollment_ref_fk,bigint,64,29,,YES,
kyc_db,public,nimc_sync_log_status,pk,bigint,64,1,,NO,
kyc_db,public,nimc_sync_log_status,active,boolean,,2,,NO,
kyc_db,public,nimc_sync_log_status,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,nimc_sync_log_status,deleted,boolean,,4,,NO,
kyc_db,public,nimc_sync_log_status,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,nimc_sync_log_status,file_sync_date,timestamp without time zone,,6,,YES,
kyc_db,public,nimc_sync_log_status,filename,character varying,,7,,YES,
kyc_db,public,nimc_sync_log_status,instance_ip,character varying,,8,,YES,
kyc_db,public,nimc_sync_log_status,instance_port,character varying,,9,,YES,
kyc_db,public,nimc_sync_log_status,nimc_sync_log_fk,bigint,64,10,,YES,
kyc_db,public,nimc_sync_log_status,reason1,character varying,,11,,YES,
kyc_db,public,nimc_sync_log_status,ref_device_id,character varying,,12,,YES,
kyc_db,public,nimc_sync_log_status,registration_status,character varying,,13,,YES,
kyc_db,public,nimc_sync_log_status,registration_time,timestamp without time zone,,14,,YES,
kyc_db,public,nimc_sync_log_status,rejection_reason,character varying,,15,,YES,
kyc_db,public,nimc_sync_log_status,sent_to_cbs,boolean,,16,,YES,
kyc_db,public,nimc_sync_log_status,source_path,character varying,,17,,YES,
kyc_db,public,nimc_sync_log_status,target_path,character varying,,18,,YES,
kyc_db,public,nimc_sync_log_status,tracking_id,character varying,,19,,NO,
kyc_db,public,nin_hash_log,pk,bigint,64,1,,NO,
kyc_db,public,nin_hash_log,active,boolean,,2,,NO,
kyc_db,public,nin_hash_log,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,nin_hash_log,deleted,boolean,,4,,NO,
kyc_db,public,nin_hash_log,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,nin_hash_log,device_id,character varying,,6,,YES,
kyc_db,public,nin_hash_log,nin,character varying,,7,,YES,
kyc_db,public,nin_hash_log,nin_hash,character varying,,8,,NO,
kyc_db,public,nin_hash_log,tracking_id,character varying,,9,,NO,
kyc_db,public,node,id,bigint,64,1,,NO,
kyc_db,public,node,active,boolean,,2,,YES,
kyc_db,public,node,blacklist_date,timestamp without time zone,,3,,YES,
kyc_db,public,node,black_listed,boolean,,4,,YES,
kyc_db,public,node,commissioned,boolean,,5,,YES,
kyc_db,public,node,is_corporate,boolean,,6,,YES,
kyc_db,public,node,data_list_tag_name,character varying,,7,,YES,
kyc_db,public,node,deployment_category,character varying,,8,,YES,
kyc_db,public,node,geotracker_app_version,double precision,53,9,,YES,
kyc_db,public,node,geotracker_install_date,timestamp without time zone,,10,,YES,
kyc_db,public,node,installation_timestamp,timestamp without time zone,,11,,YES,
kyc_db,public,node,installed_by,character varying,,12,,YES,
kyc_db,public,node,last_installed_update,real,24,13,,YES,
kyc_db,public,node,last_sync_time,timestamp without time zone,,14,,YES,
kyc_db,public,node,last_updated,timestamp without time zone,,15,,YES,
kyc_db,public,node,location,character varying,,16,,YES,
kyc_db,public,node,mac_address,character varying,,17,,YES,
kyc_db,public,node,machine_manufacturer,character varying,,18,,YES,
kyc_db,public,node,machine_model,character varying,,19,,YES,
kyc_db,public,node,machine_os,character varying,,20,,YES,
kyc_db,public,node,machine_serial_number,character varying,,21,,YES,
kyc_db,public,node,migrated,boolean,,22,,YES,
kyc_db,public,node,network_card_name,character varying,,23,,YES,
kyc_db,public,node,node_activity_status_enum,character varying,,24,,YES,
kyc_db,public,node,previous_tag_name,character varying,,25,,YES,
kyc_db,public,node,remark,character varying,,26,,YES,
kyc_db,public,node,sync_status,character varying,,27,,YES,
kyc_db,public,node,purchase_year,integer,32,28,,YES,
kyc_db,public,node,device_owner,bigint,64,29,,YES,
kyc_db,public,node,device_status_fk,bigint,64,30,,YES,
kyc_db,public,node,device_type,bigint,64,31,,YES,
kyc_db,public,node,enrollment_ref,bigint,64,32,,YES,
kyc_db,public,node,kit_type_fk,bigint,64,33,,YES,
kyc_db,public,node,create_date,timestamp without time zone,,34,,YES,
kyc_db,public,node,last_modified,timestamp without time zone,,35,,YES,
kyc_db,public,node,aware_liveness_version,bit varying,,36,,YES,
kyc_db,public,node,google_vision_version,bit varying,,37,,YES,
kyc_db,public,node,image_clean_up_version,bit varying,,38,,YES,
kyc_db,public,node,machine_architecture,character varying,,39,,YES,
kyc_db,public,node,machine_runtime_version,character varying,,40,,YES,
kyc_db,public,node,passive_liveness_version,bit varying,,41,,YES,
kyc_db,public,node,certification_status,character varying,,42,,YES,
kyc_db,public,node,deleted,boolean,,43,,YES,
kyc_db,public,node,date_of_certification,timestamp without time zone,,44,,YES,
kyc_db,public,node_assignment,pk,bigint,64,1,,NO,
kyc_db,public,node_assignment,active,boolean,,2,,NO,
kyc_db,public,node_assignment,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,node_assignment,deleted,boolean,,4,,NO,
kyc_db,public,node_assignment,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,node_assignment,area_fk,bigint,64,6,,YES,
kyc_db,public,node_assignment,kyc_dealer_fk,bigint,64,7,,YES,
kyc_db,public,node_assignment,state_fk,bigint,64,8,,YES,
kyc_db,public,node_assignment,zone_fk,bigint,64,9,,YES,
kyc_db,public,node_assignment,dm_user_fk,bigint,64,10,,YES,
kyc_db,public,node_assignment,fsa_user_fk,bigint,64,11,,YES,
kyc_db,public,node_assignment,lga_fk,bigint,64,12,,YES,
kyc_db,public,node_assignment,outlet_fk,bigint,64,13,,YES,
kyc_db,public,node_assignment,node_fk,bigint,64,14,,NO,
kyc_db,public,node_assignment,territory_fk,bigint,64,15,,YES,
kyc_db,public,node_assignment_history,pk,numeric,19,1,,NO,
kyc_db,public,node_assignment_history,active,boolean,,2,,NO,
kyc_db,public,node_assignment_history,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,node_assignment_history,deleted,boolean,,4,,NO,
kyc_db,public,node_assignment_history,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,node_assignment_history,assigned_agent_status,text,,6,,YES,
kyc_db,public,node_assignment_history,approval_date,timestamp without time zone,,7,,YES,
kyc_db,public,node_assignment_history,approval_status_enum,text,,8,,YES,
kyc_db,public,node_assignment_history,rejection_reason,text,,9,,YES,
kyc_db,public,node_assignment_history,approved_by_km_user_fk,numeric,19,10,,YES,
kyc_db,public,node_assignment_history,area_fk,numeric,19,11,,YES,
kyc_db,public,node_assignment_history,field_support_agent_km_user_fk,numeric,19,12,,YES,
kyc_db,public,node_assignment_history,node_assignment_fk,numeric,19,13,,YES,
kyc_db,public,node_assignment_history,outlet_fk,numeric,19,14,,YES,
kyc_db,public,node_assignment_history,territory_fk,numeric,19,15,,YES,
kyc_db,public,node_assignment_history,workflow_fk,numeric,19,16,,YES,
kyc_db,public,onboarding_status,pk,bigint,64,1,,NO,
kyc_db,public,onboarding_status,active,boolean,,2,,NO,
kyc_db,public,onboarding_status,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,onboarding_status,deleted,boolean,,4,,NO,
kyc_db,public,onboarding_status,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,onboarding_status,onboardtimestamp,timestamp without time zone,,6,,YES,
kyc_db,public,onboarding_status,onboarded_,boolean,,7,,YES,
kyc_db,public,onboarding_status,onboarded_by_user_fk,bigint,64,8,,YES,
kyc_db,public,onboarding_status,user_fk,bigint,64,9,,NO,
kyc_db,public,otp_status_record,pk,bigint,64,1,,NO,
kyc_db,public,otp_status_record,active,boolean,,2,,NO,
kyc_db,public,otp_status_record,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,otp_status_record,deleted,boolean,,4,,NO,
kyc_db,public,otp_status_record,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,otp_status_record,expiration_time,timestamp without time zone,,6,,YES,
kyc_db,public,otp_status_record,msisdn,character varying,,7,,NO,
kyc_db,public,otp_status_record,otp,character varying,,8,,NO,
kyc_db,public,otp_status_record,otp_status_record_type_enum,character varying,,9,,YES,
kyc_db,public,otp_status_record,otp_used,boolean,,10,,YES,
kyc_db,public,otp_status_record,time_generated,timestamp without time zone,,11,,YES,
kyc_db,public,otp_status_record,time_used,timestamp without time zone,,12,,YES,
kyc_db,public,outlet,address,character varying,,1,,YES,
kyc_db,public,outlet,coordinate_address,character varying,,2,,YES,
kyc_db,public,outlet,latitude,double precision,53,3,,YES,
kyc_db,public,outlet,longitude,double precision,53,4,,YES,
kyc_db,public,outlet,name,character varying,,5,,YES,
kyc_db,public,outlet,outlet_picture,oid,,6,,YES,
kyc_db,public,outlet,owner_name,character varying,,7,,YES,
kyc_db,public,outlet,owner_phone_number,character varying,,8,,YES,
kyc_db,public,outlet,owner_vtu_number,character varying,,9,,YES,
kyc_db,public,outlet,kyc_dealer_fk,bigint,64,10,,YES,
kyc_db,public,outlet,outlet_type_fk,bigint,64,11,,YES,
kyc_db,public,outlet,pk,bigint,64,12,,NO,
kyc_db,public,outlet,active,boolean,,13,,NO,
kyc_db,public,outlet,create_date,timestamp without time zone,,14,,NO,
kyc_db,public,outlet,deleted,boolean,,15,,NO,
kyc_db,public,outlet,last_modified,timestamp without time zone,,16,,NO,
kyc_db,public,outlet,outlet_code,character varying,,17,,NO,
kyc_db,public,outlet,outlet_password,character varying,,18,,NO,
kyc_db,public,outlet,outlet_username,character varying,,19,,NO,
kyc_db,public,outlet,fep_fk,bigint,64,20,,YES,
kyc_db,public,outlet,radius,bigint,64,21,,YES,
kyc_db,public,outlet,mobile,boolean,,22,,YES,
kyc_db,public,outlet,mode,character varying,,23,,YES,
kyc_db,public,outlet,outlet_production_username,character varying,,24,,YES,
kyc_db,public,outlet,outlet_production_password,character varying,,25,,YES,
kyc_db,public,outlet_type,id,bigint,64,1,,NO,
kyc_db,public,outlet_type,description,character varying,,2,,YES,
kyc_db,public,outlet_type,name,character varying,,3,,YES,
kyc_db,public,page_,pk,numeric,19,1,,NO,
kyc_db,public,page_,active,boolean,,2,,NO,
kyc_db,public,page_,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,page_,deleted,boolean,,4,,NO,
kyc_db,public,page_,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,page_,description,text,,6,,YES,
kyc_db,public,page_,external_url,text,,7,,YES,
kyc_db,public,page_,icon,text,,8,,YES,
kyc_db,public,page_,name,text,,9,,YES,
kyc_db,public,page_,page_enum,text,,10,,NO,
kyc_db,public,page_,page_order,numeric,10,11,,YES,
kyc_db,public,page_,page_fk,numeric,19,12,,YES,
kyc_db,public,page_,community_fk,numeric,19,13,,NO,
kyc_db,public,page_,km_user_fk,numeric,19,14,,YES,
kyc_db,public,passport,id,numeric,19,1,,NO,
kyc_db,public,passport,face_count,numeric,10,2,,YES,
kyc_db,public,passport,passport_data,bytea,,3,,YES,
kyc_db,public,passport,basic_data_fk,numeric,19,4,,NO,
kyc_db,public,passport_detail,id,numeric,19,1,,NO,
kyc_db,public,passport_detail,expiry_date,timestamp without time zone,,2,,NO,
kyc_db,public,passport_detail,issue_country,text,,3,,NO,
kyc_db,public,passport_detail,passport_number,text,,4,,NO,
kyc_db,public,passport_detail,residency_status,boolean,,5,,YES,
kyc_db,public,passport_detail,signature_fk,numeric,19,6,,NO,
kyc_db,public,password_policy,pk,bigint,64,1,,NO,
kyc_db,public,password_policy,active,boolean,,2,,NO,
kyc_db,public,password_policy,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,password_policy,deleted,boolean,,4,,NO,
kyc_db,public,password_policy,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,password_policy,date_created,timestamp without time zone,,6,,YES,
kyc_db,public,password_policy,policy_description,character varying,,7,,YES,
kyc_db,public,password_policy,last_edited_by,bigint,64,8,,YES,
kyc_db,public,password_policy,lockout_duration,integer,32,9,,YES,
kyc_db,public,password_policy,lockout_enabled,boolean,,10,,YES,
kyc_db,public,password_policy,maximum_age,integer,32,11,,YES,
kyc_db,public,password_policy,maximum_failure,integer,32,12,,YES,
kyc_db,public,password_policy,minimum_age,integer,32,13,,YES,
kyc_db,public,password_policy,minimum_length,integer,32,14,,YES,
kyc_db,public,password_policy,minimum_lowercase,integer,32,15,,YES,
kyc_db,public,password_policy,minimum_numbers,integer,32,16,,YES,
kyc_db,public,password_policy,minimum_symbols,integer,32,17,,YES,
kyc_db,public,password_policy,minimum_uppercase,integer,32,18,,YES,
kyc_db,public,password_policy,policy_name,character varying,,19,,YES,
kyc_db,public,password_policy,password_expiration_enabled,boolean,,20,,YES,
kyc_db,public,password_policy,policy_active,boolean,,21,,YES,
kyc_db,public,password_policy,policy_regex,character varying,,22,,YES,
kyc_db,public,password_policy,syntax_checking_enabled,boolean,,23,,YES,
kyc_db,public,password_policy,user_message,character varying,,24,,YES,
kyc_db,public,password_policy,password_history_limit,bit varying,,25,,YES,
kyc_db,public,phone_number_status,id,numeric,19,1,,NO,
kyc_db,public,phone_number_status,churn_timestamp,timestamp without time zone,,2,,YES,
kyc_db,public,phone_number_status,final_timestamp,timestamp without time zone,,3,,YES,
kyc_db,public,phone_number_status,init_timestamp,timestamp without time zone,,4,,NO,
kyc_db,public,phone_number_status,remarks,text,,5,,YES,
kyc_db,public,phone_number_status,status,text,,6,,NO,
kyc_db,public,phone_number_status,tabsfilenumber,numeric,19,7,,YES,
kyc_db,public,provisioned_vendors,pk,bigint,64,1,,NO,
kyc_db,public,provisioned_vendors,active,boolean,,2,,NO,
kyc_db,public,provisioned_vendors,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,provisioned_vendors,deleted,boolean,,4,,NO,
kyc_db,public,provisioned_vendors,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,provisioned_vendors,app_id,character varying,,6,,YES,
kyc_db,public,provisioned_vendors,app_key,character varying,,7,,YES,
kyc_db,public,provisioned_vendors,app_name,character varying,,8,,YES,
kyc_db,public,provisioned_vendors,vendor_id,bigint,64,9,,YES,
kyc_db,public,provisioned_vendors,user_id,bigint,64,10,,NO,
kyc_db,public,region,id,bigint,64,1,,NO,
kyc_db,public,region,code,character varying,,2,,NO,
kyc_db,public,region,name,character varying,,3,,NO,
kyc_db,public,report,pk,bigint,64,1,,NO,
kyc_db,public,report,active,boolean,,2,,NO,
kyc_db,public,report,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,report,deleted,boolean,,4,,NO,
kyc_db,public,report,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,report,use_orbita_id,boolean,,6,,YES,
kyc_db,public,report,created_by,character varying,,7,,YES,
kyc_db,public,report,description,character varying,,8,,YES,
kyc_db,public,report,name,character varying,,9,,NO,
kyc_db,public,report,report_url,character varying,,10,,NO,
kyc_db,public,report,type,character varying,,11,,NO,
kyc_db,public,revinfo,rev,integer,32,1,,NO,
kyc_db,public,revinfo,revtstmp,bigint,64,2,,YES,
kyc_db,public,rpt_alert,pk,bigint,64,1,,NO,
kyc_db,public,rpt_alert,active,boolean,,2,,NO,
kyc_db,public,rpt_alert,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,rpt_alert,deleted,boolean,,4,,NO,
kyc_db,public,rpt_alert,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,rpt_alert,created_by,character varying,,6,,YES,
kyc_db,public,rpt_alert,description,character varying,,7,,YES,
kyc_db,public,rpt_alert,title,character varying,,8,,NO,
kyc_db,public,rpt_alert,type,integer,32,9,,NO,
kyc_db,public,rpt_alert,report_fk,bigint,64,10,,NO,
kyc_db,public,rpt_alert,schedule_fk,bigint,64,11,,NO,
kyc_db,public,rpt_schedule,pk,bigint,64,1,,NO,
kyc_db,public,rpt_schedule,active,boolean,,2,,NO,
kyc_db,public,rpt_schedule,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,rpt_schedule,deleted,boolean,,4,,NO,
kyc_db,public,rpt_schedule,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,rpt_schedule,created_by,character varying,,6,,YES,
kyc_db,public,rpt_schedule,custom_interval,real,24,7,,YES,
kyc_db,public,rpt_schedule,description,character varying,,8,,YES,
kyc_db,public,rpt_schedule,last_run_time,timestamp without time zone,,9,,YES,
kyc_db,public,rpt_schedule,next_run_time,timestamp without time zone,,10,,YES,
kyc_db,public,rpt_schedule,rpt_interval,character varying,,11,,NO,
kyc_db,public,rpt_schedule,sch_name,character varying,,12,,NO,
kyc_db,public,rpt_schedule,start_time,timestamp without time zone,,13,,NO,
kyc_db,public,setting,id,bigint,64,1,,NO,
kyc_db,public,setting,description,character varying,,2,,YES,
kyc_db,public,setting,name,character varying,,3,,NO,
kyc_db,public,setting,value,character varying,,4,,NO,
kyc_db,public,signature,id,numeric,19,1,,NO,
kyc_db,public,signature,signature_data,bytea,,2,,YES,
kyc_db,public,signature,basic_data_fk,numeric,19,3,,NO,
kyc_db,public,sim_swap_log,pk,numeric,19,1,,NO,
kyc_db,public,sim_swap_log,active,boolean,,2,,NO,
kyc_db,public,sim_swap_log,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,sim_swap_log,deleted,boolean,,4,,NO,
kyc_db,public,sim_swap_log,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,sim_swap_log,agent_email,text,,6,,NO,
kyc_db,public,sim_swap_log,capture_mode,text,,7,,YES,
kyc_db,public,sim_swap_log,confirmation_timestamp,timestamp without time zone,,8,,YES,
kyc_db,public,sim_swap_log,mac_address,text,,9,,NO,
kyc_db,public,sim_swap_log,msisdn,text,,10,,NO,
kyc_db,public,sim_swap_log,old_sim_serial,text,,11,,YES,
kyc_db,public,sim_swap_log,order_number,text,,12,,YES,
kyc_db,public,sim_swap_log,puk,text,,13,,YES,
kyc_db,public,sim_swap_log,realtime_device_id,text,,14,,YES,
kyc_db,public,sim_swap_log,new_sim_serial,text,,15,,NO,
kyc_db,public,sim_swap_log,subscriber_passport,bytea,,16,,YES,
kyc_db,public,sim_swap_log,swap_status,text,,17,,NO,
kyc_db,public,sim_swap_log,swap_time,timestamp without time zone,,18,,NO,
kyc_db,public,sim_swap_log,kit_tag,text,,19,,NO,
kyc_db,public,sim_swap_log,unique_id,text,,20,,NO,
kyc_db,public,sim_swap_log,enrollment_ref_fk,numeric,19,21,,YES,
kyc_db,public,single_device_login,id,bigint,64,1,,NO,
kyc_db,public,single_device_login,device_identifier,character varying,,2,,NO,
kyc_db,public,single_device_login,logged_in_time,timestamp without time zone,,3,,NO,
kyc_db,public,single_device_login,username,character varying,,4,,NO,
kyc_db,public,sms_activation_request,id,numeric,19,1,,NO,
kyc_db,public,sms_activation_request,activation_timestamp,timestamp without time zone,,2,,YES,
kyc_db,public,sms_activation_request,agility_push_timestamp,timestamp without time zone,,3,,YES,
kyc_db,public,sms_activation_request,crm_bio_update_time,timestamp without time zone,,4,,YES,
kyc_db,public,sms_activation_request,confirmation_status,numeric,10,5,,YES,
kyc_db,public,sms_activation_request,sar_part_key,timestamp without time zone,,6,,NO,
kyc_db,public,sms_activation_request,crm_update_time,timestamp without time zone,,7,,YES,
kyc_db,public,sms_activation_request,customer_name,text,,8,,NO,
kyc_db,public,sms_activation_request,enrollment_ref,text,,9,,NO,
kyc_db,public,sms_activation_request,is_initiator,boolean,,10,,NO,
kyc_db,public,sms_activation_request,msisdn_update_status,text,,11,,YES,
kyc_db,public,sms_activation_request,msisdn_update_timestamp,timestamp without time zone,,12,,YES,
kyc_db,public,sms_activation_request,phone_number,text,,13,,NO,
kyc_db,public,sms_activation_request,previous_unique_id,text,,14,,YES,
kyc_db,public,sms_activation_request,receipt_timestamp,timestamp without time zone,,15,,NO,
kyc_db,public,sms_activation_request,registration_timestamp,timestamp without time zone,,16,,NO,
kyc_db,public,sms_activation_request,registration_type,text,,17,,YES,
kyc_db,public,sms_activation_request,sender_number,text,,18,,NO,
kyc_db,public,sms_activation_request,serial_number,text,,19,,NO,
kyc_db,public,sms_activation_request,state_id,numeric,19,20,,NO,
kyc_db,public,sms_activation_request,status,text,,21,,NO,
kyc_db,public,sms_activation_request,unique_id,text,,22,,NO,
kyc_db,public,sms_activation_request,phone_number_status_fk,numeric,19,23,,NO,
kyc_db,public,state,id,bigint,64,1,,NO,
kyc_db,public,state,code,character varying,,2,,NO,
kyc_db,public,state,coordinate_boundaries,character varying,,3,,YES,
kyc_db,public,state,name,character varying,,4,,NO,
kyc_db,public,state,country_fk,bigint,64,5,,NO,
kyc_db,public,state,region_fk,bigint,64,6,,YES,
kyc_db,public,state,zone_fk,bigint,64,7,,NO,
kyc_db,public,subscriber_search_history,pk,numeric,19,1,,NO,
kyc_db,public,subscriber_search_history,active,boolean,,2,,NO,
kyc_db,public,subscriber_search_history,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,subscriber_search_history,deleted,boolean,,4,,NO,
kyc_db,public,subscriber_search_history,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,subscriber_search_history,activity,text,,6,,NO,
kyc_db,public,subscriber_search_history,email_address,text,,7,,NO,
kyc_db,public,subscriber_search_history,full_name,text,,8,,NO,
kyc_db,public,subscriber_search_history,kmuser_fk,numeric,19,9,,NO,
kyc_db,public,subscriber_search_history,parameter_value,text,,10,,YES,
kyc_db,public,subscriber_search_history,subscriber_search_params_fk,numeric,19,11,,YES,
kyc_db,public,subscriber_search_history,mobile,text,,12,,YES,
kyc_db,public,subscriber_search_history,transaction_id,text,,13,,NO,
kyc_db,public,subscriber_search_history,unique_id,text,,14,,YES,
kyc_db,public,subscriber_search_history,msisdn,text,,15,,YES,
kyc_db,public,subscriber_search_history,sim_serial,text,,16,,YES,
kyc_db,public,subscriber_search_params,pk,numeric,19,1,,NO,
kyc_db,public,subscriber_search_params,active,boolean,,2,,NO,
kyc_db,public,subscriber_search_params,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,subscriber_search_params,deleted,boolean,,4,,NO,
kyc_db,public,subscriber_search_params,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,subscriber_search_params,name,text,,6,,NO,
kyc_db,public,subscriber_search_params,transaction_id,numeric,19,7,,NO,
kyc_db,public,tag_history,pk,bigint,64,1,,NO,
kyc_db,public,tag_history,active,boolean,,2,,NO,
kyc_db,public,tag_history,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,tag_history,deleted,boolean,,4,,NO,
kyc_db,public,tag_history,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,tag_history,admin_email,character varying,,6,,YES,
kyc_db,public,tag_history,device_id,character varying,,7,,YES,
kyc_db,public,tag_history,mac_address,character varying,,8,,YES,
kyc_db,public,tag_history,new_tag,character varying,,9,,NO,
kyc_db,public,tag_history,old_tag,character varying,,10,,YES,
kyc_db,public,territory,id,bigint,64,1,,NO,
kyc_db,public,territory,description,character varying,,2,,YES,
kyc_db,public,territory,name,character varying,,3,,NO,
kyc_db,public,territory,state_fk,bigint,64,4,,NO,
kyc_db,public,territory,zone_fk,bigint,64,5,,YES,
kyc_db,public,trade_partners_state,trade_partners_fk,bigint,64,1,,NO,
kyc_db,public,trade_partners_state,state_fk,bigint,64,2,,NO,
kyc_db,public,updated_report_csv,Device Id,character varying,,1,,YES,
kyc_db,public,updated_report_csv, Test Password,character varying,,2,,YES,
kyc_db,public,updated_report_csv, Test Username,character varying,,3,,YES,
kyc_db,public,updated_report_csv, Prod Password,character varying,,4,,YES,
kyc_db,public,updated_report_csv, Prod Username,character varying,,5,,YES,
kyc_db,public,user_act_deact_reason,pk,numeric,19,1,,NO,
kyc_db,public,user_act_deact_reason,active,boolean,,2,,NO,
kyc_db,public,user_act_deact_reason,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,user_act_deact_reason,deleted,boolean,,4,,NO,
kyc_db,public,user_act_deact_reason,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,user_act_deact_reason,category,text,,6,,NO,
kyc_db,public,user_act_deact_reason,name,text,,7,,NO,
kyc_db,public,user_act_deact_reason,value,text,,8,,NO,
kyc_db,public,user_creation_request,pk,numeric,19,1,,NO,
kyc_db,public,user_creation_request,active,boolean,,2,,NO,
kyc_db,public,user_creation_request,create_date,timestamp without time zone,,3,,NO,
kyc_db,public,user_creation_request,deleted,boolean,,4,,NO,
kyc_db,public,user_creation_request,last_modified,timestamp without time zone,,5,,NO,
kyc_db,public,user_creation_request,approval_date,timestamp without time zone,,6,,YES,
kyc_db,public,user_creation_request,approval_feedback_message,text,,7,,YES,
kyc_db,public,user_creation_request,status,text,,8,,NO,
kyc_db,public,user_creation_request,email_address,text,,9,,YES,
kyc_db,public,user_creation_request,first_name,text,,10,,YES,
kyc_db,public,user_creation_request,gender,text,,11,,YES,
